Name,Description,Source Link,portalSourceName
Add formatting to discussions,"Added @mentions and markdown formatting in discussion posts.Discussions have a fresh new UI with more flexibility  filters, markdown styling with preview, quoting, and more.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/84-add-formatting-to-discussions,featurerequest
In the Task API you can now filter strings by label,"This way you can create tasks including only strings with a certain label.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/233-in-the-task-api-you-can-now-filter-strings-by-label,featurerequest
Filter in the Editor: source = translations,"Find strings where source equals translation with the new filter in the Editor.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/174-filter-in-the-editor-source-translations,featurerequest
Find transaltions made by specific users faster,"Improved filter in the Editor: now you will get suggestions with translators’ usernames to filter strings translated by a specific user faster.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/166-find-transaltions-made-by-specific-users-faster,featurerequest
Source/translated file preview,"Preview the source file you're translating and the translated version of it right in the Editor – available for most of the supported file formats.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/118-source-translated-file-preview,featurerequest
Separate configuration file for branches that are synced by the specified pattern,"Additional customization for DVCS integrations. Use a separate configuration file for branches that are synced automatically by the specified pattern. If the config is now specified  the default one will be used (typically it’s crowdin.yml).
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/141-separate-configuration-file-for-branches-that-are-synced-by-the-specified-pattern,featurerequest
Create a project without target languages,"Now you can create a project without choosing target languages right away. Set up your project and then choose the languages you're translating it into.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/124-create-a-project-without-target-languages,featurerequest
Google AutoML Translation,"AutoML models can learn on your projects and suggest machine translations that are most relevant in your case and use project-specific terminology.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/109-google-automl-translation,featurerequest
Bulk action for selecting/unselecting files for the newly added language,"We have projects with thousands of files that should be translated into different languages. We configure the language permission of each file in the setting but then the new language is added where all the content files are marked for translation into that language. As a result  we had to go and change which languages these files should be translated into for every single file among those thousands of files. Having a bulk action option to select languages for files, without having to click 6 times for each file to get what you want, would be a time-saver 
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/270-bulk-action-for-selecting-unselecting-files-for-the-newly-added-language,featurerequest
Export project reports in JSON via API,"Add things like top translators to your website faster. From now on you can export project reports in JSON via API 2.0 in Crowdin and Crowdin Enterprise.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/160-export-project-reports-in-json-via-api,featurerequest
Ability to lock strings," Add the possibility to lock strings to protect them from being edited  but not hide them from translators to provide context
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/303-ability-to-lock-strings,featurerequest
Disallow duplicate translations for the same source string,"Translators can't submit duplicate translations. They will be able to vote for or approve existing translations instead.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/101-disallow-duplicate-translations-for-the-same-source-string,featurerequest
Upload translations for text and HTML-based formats (the non-key-value ones),"From now on you can upload translations for text and HTML-based formats (the non-key-value ones) directly to your project. Using machine learning algorithms we'll match translations with corresponding source strings.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/147-upload-translations-for-text-and-html-based-formats-the-non-key-value-ones,featurerequest
PHP SDK,"PHP client library for Crowdin API v2More details in our GitHub repo: https://github.com/crowdin/crowdin-api-client-php
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/71-php-sdk,featurerequest
Chat with our support team while setting up your project,"During your trial  you can now chat with our support team right from the Project Settings page, as we added a support chat window there. Configure your project with support from our team and address any questions you might have along the way.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/46-chat-with-our-support-team-while-setting-up-your-project,featurerequest
Specify the state of translated articles delivered to Contentful,"Using the Contentful app  you can now specify the state of translated articles delivered to Contentful. Which influences how they are displayed (Draft/Changed/Published/Archived). By default, it's Changed.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/215-specify-the-state-of-translated-articles-delivered-to-contentful,featurerequest
Sort searches with exact matches,"When searching the project in the Translation Editor to see exact matches first.For example  when searching for ""ones"" we should see strings with the exact results first, and then all the other ones containing this word.It would be great if exact matches appear at the top of the search results. 
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/36-sort-searches-with-exact-matches,featurerequest
API 2.0 is out of beta," API 2.0 is out of beta! You can now be faster and automate more to have more time on developing new things. You can edit specific strings  add screenshots, get statistics for specific translators, create tasks, and more editing options for your TM. With async operations, the speed is much approved and with access tokens, it’s now even more secure.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/161-api-2-0-is-out-of-beta,featurerequest
Glossary terms highlighted in colors (more visible),"We've noticed that some of our translators (both professionals and crowdsourcers) sometimes ignore the glossary terms just because they don't see/notice those terms are underlined.Would it be possible to make any terms we have in the glossary more visible? 
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/16-glossary-terms-highlighted-in-colors-more-visible,featurerequest
Managers can filter strings based on comments and screenshots,"You can now filter strings based on comments and screenshots as well  right from the Strings tab.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/175-managers-can-filter-strings-based-on-comments-and-screenshots,featurerequest
Support of JSONC files,"When uploading JSONC files to CrowdIn and I should be able to specify whether comments should be left in the source language  or translated.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/288-support-of-jsonc-files,featurerequest
Support Tarjama Machine Translation,"We'd like to have Tarjama as an available Machine Translation engine as this is our go-to MT for English-Arabic translations
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/317-support-tarjama-machine-translation,featurerequest
Support comments in TOML files,"Support for using comments from TOML files as context to the strings in Crowdin UI
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/289-support-comments-in-toml-files,featurerequest
Different due dates for the parts of a split file,"Files can be split  which is great, but since splitting is only possible when creating a task, it limits the manager regarding deadlines for that split work. If you work on a large file and you need to split it between people, all people don't have to have the same time availability, some people need more time, and some people don't. For localization companies, it's an essential feature to have to make time management for projects with such tasks.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/300-different-due-dates-for-the-parts-of-a-split-file,featurerequest
Separate notification settings for issue creation/resolution,"Prefer don't receive an email if an issue has been resolved  but I really need notifications regarding new issues created. Unfortunately, I cannot disable one while keeping the other, as they are part of the same setting
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/279-separate-notification-settings-for-issue-creation-resolution,featurerequest
Adaptation of QA checks to work correctly with different language pairs,"There are some cases when same QA check rules for English are applied to all languages. For example  in English, three dots (...) is followed directly after a word but in German, there should be a space before three dots ( ...). At the moment, every time there is a space before the ellipses or three dots, causes an error prompt. The same is for ""fullwidth"" brackets in East-Asian languages It would be great to adopt QA to handle such cases in different target languages
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/291-adaptation-of-qa-checks-to-work-correctly-with-different-language-pairs,featurerequest
Messages and notifications are now accessible from the Editor,"You can send a quick message and won’t miss any updates while working on translations.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/225-messages-and-notifications-are-now-accessible-from-the-editor,featurerequest
View and manage your active sessions," Now you can view and revoke your active sessions. View a list of all the devices you're logged into your account by opening Account Settings > Password & Connections > Sessions.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/123-view-and-manage-your-active-sessions,featurerequest
Pinned projects section on profile page,"Possibility to pin projects to the top of my profile page to make them more visible and easily accessible right from the start.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/269-pinned-projects-section-on-profile-page,featurerequest
Save translations without adding them to TM,"The translation could be safely saved  but it would not appear in the TM. This would be useful for translators whose workflow is first doing a quick draft translation, and then an in-depth review.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/98-save-translations-without-adding-them-to-tm,featurerequest
Edit TMs and Glossaries from Resources,"Glossary and TM records moved from Project Settings to Resources tab at the top bar of your screen. You can now edit TMs and Glossaries from one location with no need to switch between projects.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/214-edit-tms-and-glossaries-from-resources,featurerequest
Allow proofreaders and managers to vote for suggestions as well,"Allow proofreaders and managers to vote for suggestions as well (not only approve) Sometimes managers also provide suggestions for translations but don't proofread that language. Having the ability to vote would be a nice addition  as now managers are forced to express what string would be best by approving it, or doing nothing...
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/283-allow-proofreaders-and-managers-to-vote-for-suggestions-as-well,featurerequest
Structure comments,"Translators sometimes need to discuss some problem which is bound to their language only  but right now, everyone would see their conversation. Would be great if I could filter comments by language, or maybe an ability to start a thread when discussing one specific topic in comments.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/17-structure-comments,featurerequest
Review option for terms added by translators,"It would be good to be able to review terms added by translators for a second time so that it can be clearer which terms are approved and ready to be used and which terms are not approved
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/276-review-option-for-terms-added-by-translators,featurerequest
Detect duplicate strings for iOS strings and Android XML files,"You can now unify placeholders for iOS strings and Android XML files used within the same project. This way the same strings with platform-specific formatting for placeholders can be treated as duplicates. This won’t influence the exported files  it only influences the files within Crowdin. Enable Unify placeholders from the Project Settings.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/148-detect-duplicate-strings-for-ios-strings-and-android-xml-files,featurerequest
Stay at the same strings after filter resetting,"Very often we need to check some specific string so we search for it and see only it in the list. Though in order to provide a better translation  we would like to see the previous strings as well to have a broader view. That's why when we reset the filter, it would be great to stay in the selected string and not get back to the beginning of the file as now we need to go through multiple pages to find the specific string manually. 
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/275-stay-at-the-same-strings-after-filter-resetting,featurerequest
Hide other languages' glossary,"It would be great to add a feature that could allow you to ignore other languages' glossary. In project with languages very different gramatically speaking  it's not always possible to add some terms in the glossary for some languages, but they'll always show with the ""added in the glossary"" line under the terms. This is indeed useful to add new terms to glossary but it can also be a big annoyance if it's not desired.That's why adding a ""hide other languages glossary"" feature would be quite useful. Or the possibility to chose which languages' glossary you agree to see, so languages that are more similar can cooperate better and won't be affected by languages that are totally different.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/255-hide-other-languages-glossary,featurerequest
Translation Memory Generator app improvements,"optimized to create TMs from projects with large amounts of content. you can choose projects from within groups to build TMs based on their content.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/207-translation-memory-generator-app-improvements,featurerequest
Custom file segmentation,"Custom file segmentation for XML  HTML, MD, or any other source files without a key-value structure. Read more about custom segmentation in Crowdin. Custom segmentation in Crowdin Enterprise.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/157-custom-file-segmentation,featurerequest
Edit source strings right in Crowdin,"Edit source strings  add or delete them right in Crowdin’s UI. These changes can then be pushed to your content tool or repository. This way you can update sources on-the-go with no need to involve developers.Available for JSON, Android XML, and iOS strings file formats. Editing plurals is currently supported exclusively in Crowdin Enterprise. 
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/146-edit-source-strings-right-in-crowdin,featurerequest
Side-by-side and Comfortable views for translators,"We used to have Proofreading/Voting and Translate views in the translation Editor. Now we changed them to Side-by-side and Comfortable views accordingly. So  from now on, translators will be able to make translations and apply the same string filter in both views.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/134-side-by-side-and-comfortable-views-for-translators,featurerequest
Preserve Approval status of TM suggestions,"It would help if Translation Memory preserved Approval status. When you run pre-translations  there is no way to see which strings were previously approved. This would be fixed if TM's could remember the approval status and then you can provide a checkbox that let us make use of it + suggestions with approval should have a higher priority in case there are several TM suggestions for the same strings
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/296-preserve-approval-status-of-tm-suggestions,featurerequest
Transfer project ownership,"Transfer the ownership of a project to another user.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/82-transfer-project-ownership,featurerequest
Upload and tag screenshot from Edit Context,"Currently  if a string was tagged from a screenshot it is displayed in the context below the text.It would be handy to have the ability to pickup (or upload) a screenshot and tag it from there.Having a large project, you typically do the tagging opportunistically when a translator requests more information about the context.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/24-upload-and-tag-screenshot-from-edit-context,featurerequest
Customizable instant Notifications,"We've switched to instant-only notifications on the activities in Crowdin projects. No more summary emails  receive only instant updates on events that matter via the right channel: in-app, email, and Slack! Learn more about Notifications.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/43-customizable-instant-notifications,featurerequest
New Crowdin Enterprise in open beta,"Crowdin Enterprise is now in a public beta. It’s a completely new product built for companies and organizations  separate from crowdin.com.The first thing you’ll notice is your private organization, where you can create projects and project groups, localization workflows, user teams. Achieve more automation with the new API 2.0, customize your experience, and get enterprise-level security. Read our blog for more details on Crowdin Enterprise Beta.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/137-new-crowdin-enterprise-in-open-beta,featurerequest
Support BranchID in Croql,"Support croql to accept BranchId as a filter 
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/316-support-branchid-in-croql,featurerequest
"Gamification for Translators - Rewards  Badges, Grades, Global Stats","Let's add some gamification for translator to encourage them! Badges  Reward, Grades, after a certain number of translated strings, or after enter more than a certain number of project... Let's find a cool way to thank volunteer translators :)
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/18-gamification-for-translators-rewards-badges-grades-global-stats,featurerequest
Task mode in the Editor,"Open tasks as a separate view in the Editor. This helps you make sure you're translating only the files assigned to you within the task. Easily switch files  search, or filter strings within a task.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/68-task-mode-in-the-editor,featurerequest
Custom export for Android XML and Strings via API," Custom export for Android XML and Strings file formats can be used via API using the Export Project Translations method in Crowdin and Crowdin Enterprise.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/201-custom-export-for-android-xml-and-strings-via-api,featurerequest
Pick which sheets are going to be uploaded in a XLSX or CSV,"We might need to upload content from a particular sheet or couple of sheets in an Excel file  instead of all of them
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/304-pick-which-sheets-are-going-to-be-uploaded-in-a-xlsx-or-csv,featurerequest
Support .js files for string editing,"Add the possibility to edit source string in JS file online in Crowdin UI
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/307-support-js-files-for-string-editing,featurerequest
Enhanced VCS Integrations,"you can use one more parameter for VCS Integrations – append_commit_message. Allows to customize the commit message. Read Configuration file article.service branch is deleted automatically after the PR merge.indicate branches that should be added to Crowdin automatically after they're created in your repository.branches deleted from your repository will be removed from the integration settings and from crowdin.yml file automatically.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/49-enhanced-vcs-integrations,featurerequest
TM Cost Saving report,"Cost Estimate and Translation Costs reports now also include data on Translation Memory cost savings. This way  you can see how much you can save by using TM.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/181-tm-cost-saving-report,featurerequest
Cost Estimation for specific files,"Generate Cost Estimation report for specific files or folders of your choice.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/143-cost-estimation-for-specific-files,featurerequest
Edit context and max. length in source files,"In addition to editing the string itself  you can now add the context and max.length
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/159-edit-context-and-max-length-in-source-files,featurerequest
Add separate public descriptions to your Crowdsource projects,"Open your project and go to Translations > Crowdsource > Description.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/239-add-separate-public-descriptions-to-your-crowdsource-projects,featurerequest
File preview in the Editor,"Preview mode for source and translated files. See how your translations will be displayed in the actual file. Available for most of the supported file formats.To preview your files  open the Menu icon at the top right of the Editor > File > Source File Preview/Translated File Preview.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/113-file-preview-in-the-editor,featurerequest
Support for sub-projects,"A feature that would allow creating a structure of sub-projects. Sub-projects should inherit target languages from their parent  and user access rights should also be inherited, but with the possibility to override them. This would be useful for big projects with a lot of different translation files to be able sort them into different projects so they can be handled separately.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/22-support-for-sub-projects,featurerequest
Added file search to the task creation wizard.,"Now it's easier to create tasks if you have a lot of files.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/198-added-file-search-to-the-task-creation-wizard,featurerequest
Crowdin Action for GitHub Workflows,"Add Crowdin action to you GitHub Workflows. This action allows you to upload files to Crowdin (the ones that should be translated and/or translations) and to download translations from Crowdin to your repository.https://github.com/marketplace/actions/crowdin-action
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/127-crowdin-action-for-github-workflows,featurerequest
Possibility to set up the default view (Comfortable or Side-by-Side),"Change the default of View & WorkFlow settings.When the user opens a file  it opens with WorkFlow: Crowdsourcing & View: Comfortable. When changing the workflow to Proofreading, it automatically changes the view to Side-by-Side. It would be great to set up the default view up to user's preferences
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/254-possibility-to-set-up-the-default-view-comfortable-or-side-by-side,featurerequest
Integration with Sanity.io CMS,"Add integration with Sanity.io CMS as a Sanity plugin or Crowdin integration
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/313-integration-with-sanity-io-cms,featurerequest
Extended response for the Language Translations API,"Now you also receive an object with user details and the date added for the translation.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/202-extended-response-for-the-language-translations-api,featurerequest
Project last updated - overview on the project list page,"See if there were any changes to the projects since my last action in that project.For example  some hover info dialog, which would inform me about new or untranslated strings in localization groups I've joined, directly in a list of projects.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/34-project-last-updated-overview-on-the-project-list-page,featurerequest
View language activity for the language you’re currently translating in the Editor,"Open the left-hand menu > Project > select the language activity and view it in a new tab.
",https://portal.productboard.com/featurerequest/1-submit-feature-requests-ideas-for-crowdin/c/237-view-language-activity-for-the-language-you-re-currently-translating-in-the-editor,featurerequest
