Name,Description,Source Link,portalSourceName
Per-document Permissions (A3 Port),"Apostrophe's Advanced Permissions module adds the ability to create custom groups that have granular permissions by content type. With this feature  you'll also be able to define granular permissions at the document level as well, meaning admins can make it so that certain users and groups will only be able to edit specific pages.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/66-per-document-permissions-a3-port,apostrophecms
Advanced Image Editing,"We'll be revisiting image cropping in 3.0 in an effort to improve usability and reliability. This will includes an integrated UI to set a focal point on an image. We're also exploring tools for other advanced image management capabilities. 
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/13-advanced-image-editing,apostrophecms
Scheduled Publishing,"The ability to select a date and time in the future for content to be published.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/37-scheduled-publishing,apostrophecms
Batch Image Editing,"Apostrophe Pieces currently support batch editing  along with a pattern to add your own batch operations to the CMS, but this doesn't currently extend to the Media Library.With this feature, you'll be able to do things like archive, publish, and edit metadata across many images at once.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/63-batch-image-editing,apostrophecms
Database Sharding,"Support for distributing the storage of content in an Apostrophe project across multiple databases or clusters. This includes the possibility of sharding by region.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/56-database-sharding,apostrophecms
Section or Area Templates,"Similar to the Document Template Library  this feature would give admins the ability to save a group of widgets from the editable area of page to a content library. This would enable re-use of these chunks of content in other parts of the site.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/88-section-or-area-templates,apostrophecms
Performance Enhancement Module,"This module will focus on front-end optimization  with a collection of tools relevant to developers and site admins from different backgrounds. Some of the features we're exploring as part of these performance enhancement releases are unused JS, CSS, and Apostrophe module checkers, third-party script optimizers, image optimization including a lazy load option, and performance monitoring through third-party plugins. 
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/33-performance-enhancement-module,apostrophecms
Edit Mode,"In 2.x  pages and widgets were editable as soon as you navigate to them. Unlike pieces, there was no save functionality, and changes were committed as soon as they were made by auto-saving features. In 3.0, we're keeping our auto-saving feature, but adopting a more intention driven editorial process through Edit Mode, which will introduce a discreet process to trigger edits
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/9-edit-mode,apostrophecms
Palette,"Now part of Apostrophe Assembly  Palette allows editors to visually edit the design elements of your website from within Apostrophe.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/14-palette,apostrophecms
Document using Vue 3,"Apostrophe now supports using front-end Vue 3-powered components without needing an additional module bundler. This documentation would cover using a Vue 3 file component as a front-end widget player.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/76-document-using-vue-3,apostrophecms
Document Versions,"Allow editors to roll back to previous states of pages and other content types.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/53-document-versions,apostrophecms
Widget Previews,"This will add a layer to the ""Add Widget"" experience that shows a preview of that widget before it's added to the page.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/59-widget-previews,apostrophecms
Multisite,"Apostrophe's existing multisite capabilities are being brought into A3 with additional enhancements to the dashboard experience as part of our Apostrophe Assembly license.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/42-multisite,apostrophecms
Apostrophe 3.0 Alpha,"Announcing the first Alpha version of ApostropheCMS 3.0. Apostrophe 3 is a major new release that will make developing and managing digital experiences with Apostrophe friendlier  faster, and more maintainable.Read more on our blog or check out the boilerplate.
",https://portal.productboard.com/apostrophecms/1-product-roadmap/c/21-apostrophe-3-0-alpha,apostrophecms
