Name,Description,Source Link,portalSourceName
Cost Estimation: Terragrunt Support,"Terragrunt Support for Enhanced Cost EstimationWe're working on expanding the horizons of our Cost Estimation feature. Soon  you'll be able to harness the power of Terragrunt support, allowing for precise cost estimations on Terraform configurations that follow Terragrunt's distinct structure. Stay tuned for a more comprehensive cost assessment that accommodates a wider array of configurations, brought to you by our upcoming Terragrunt integration within the Cost Estimation feature.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/47-cost-estimation-terragrunt-support,cycloid
StackForms: Dynamic grouping of variables,"Dynamic (group vars links) widgets forms: Selecting a value on a widget could hide or display other widgets Examples:Selecting mysql in a stack  it will display mysql variables to configure this component.Selecting Operating system should impact the “credentials widgets”For Debian it will display a ssh key widgetFor Windows it will display user/password widgets
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/18-stackforms-dynamic-grouping-of-variables,cycloid
Approval system,"An approval system is a process that allows users to review and approve or reject changes before they are implemented.In response to user feedback  we will be developing an approval system for Cycloid.This system will provide users with greater control over resources and more flexibility than the current true/false permissions system.While it is currently possible to mimic an approval on Concourse pipeline, there is no dedicated section for managing approvals or notifications for them.Our new approval system will feature a flexible workflow policy to ensure it fits all use cases and provides better governance. 
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/34-approval-system,cycloid
Inventory of deployed resources,"Inventory is a feature that will store all the resources deployed through your infrastructure. You will gain a 360° visibility across cloud resources on all providers  but also your local servers in Datacenters.By exposing a Terraform backend, every time you will make an update to your infrastructure, all the changes will be reflected in the inventory.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/8-inventory-of-deployed-resources,cycloid
Events page redesigned,"To facilitate the reading of the events and integrate it on our dashboard  we worked on the redesign of our events page making the events clearer and showing more events at a glance.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/12-events-page-redesigned,cycloid
Drift Detection: Stay Ahead of Shadow IT and Ensure Governance Compliance,"We are excited to present a potential new addition to Cycloid Asset Inventory - Drift Detection. This feature aims to provide you with the capability to detect and address shadow IT instances promptly  ensuring the security and compliance of your infrastructure.The Challenge: Managing Shadow IT and Configuration ChangesAs businesses scale, managing shadow IT becomes increasingly challenging. The use of undocumented and unapproved IT resources can pose security risks and lead to operational inefficiencies. Additionally, any unauthorized changes to existing resources may inadvertently impact your infrastructure's stability.The Solution: Introducing Drift Detection Drift Detection is designed to be your proactive ally in dealing with these challenges. By continuously monitoring your infrastructure, this feature can detect two main types of deviations:1. Manual Resource Creation Drift: Drift Detection promptly identifies any new resources that have been manually created outside of approved processes. For example, it can flag instances where a subnet is added to a Virtual Private Cloud (VPC) without proper authorization or documentation. 2. Configuration Change Drift: Any unauthorized or unintentional alterations to existing managed resources, such as changes to EC2 instance types, are brought to your attention by Drift Detection. This helps you maintain consistency and compliance across your infrastructure. How Drift Detection Can Benefit Your Governance StrategyWith Drift Detection, you gain the following advantages: Enhanced Security: Detecting shadow IT resources early allows you to take swift action and minimize potential security vulnerabilities. Improved Compliance: Drift Detection helps ensure that your infrastructure remains compliant by identifying unauthorized changes and facilitating remediation. Efficient Resource Management: By promptly addressing drift alerts, you can optimize resource utilization and prevent unnecessary downtime. Have Your Say!We are in the initial stages of considering this feature for implementation. We highly value your input and would love to hear your thoughts on the potential benefits of Drift Detection for your organization. Feel free to share your feedback on the feature's proposed use cases and how it aligns with your governance needs. As always, your insights play a crucial role in shaping the future of Cycloid Asset Inventory, and we are grateful for your continued support.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/45-drift-detection-stay-ahead-of-shadow-it-and-ensure-governance-compliance,cycloid
StackForms: Load remote dynamic values,"We are constantly working to improve our forms engine  StackForms. One of our upcoming enhancements is the ability to load values from a remote HTTP url. This will enable system administrators to use dynamic scripts to generate values for display on the form. For example, this feature could be used to list all subnets on AWS for a specific VPC. This update will give users greater flexibility and control over the values displayed on their forms.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/38-stackforms-load-remote-dynamic-values,cycloid
Share credentials without access to details,"Users can now select a credential  without getting full access to values. It allows DevOps to expose private credentials that shouldn't leak to users without communicating the actual content of the credential.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/11-share-credentials-without-access-to-details,cycloid
Dashboard 2.0,"Enhance the dashboard by adding custom widgets!Shortcuts to your favorite projectsKPI from your projectsEventsKey numbers of entities created on Cycloid
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/10-dashboard-2-0,cycloid
Projects: Scope environments,"As part of our ongoing efforts to improve the user experience  we will be making changes to the way our application handles projects and environments. Previously, users were required to create an environment in order to create a project and had to select the environment to view on each tab within the project view. We have decided to unbind projects and environments, allowing projects to act as containers for multiple environments. Users will now be able to select the environment they wish to explore and all tabs will automatically be scoped to that particular environment.This enhancement is aimed at streamlining the user experience and providing greater flexibility in managing projects and environments.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/37-projects-scope-environments,cycloid
Stack details page,"The ProblemWhen using a stack sometime you need some requirements and understand what it actually do and how to use it. A small text description is not always enough. The idea is to let user a way to provide more documentation about itProposalWhen we click on a stack to display details  we could display the content of the README.md file (like it is done by ansible galaxy or dockerhub). This will let user to put sample of configuration, details, requirements, schema and everything which could help end user to understand a stack
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/15-stack-details-page,cycloid
Bootstrap a stack,"As part of our ongoing efforts to improve the user experience  we will be adding a new feature to Cycloid.This feature will include a wizard to assist users in creating common stacks such as IaC (Terraform, Ansible) stacks and Helm charts stack.The wizard will automatically generate a documented and ready-to-use stack in the user’s git repository.This enhancement is aimed at streamlining the stack creation process and making it more accessible to our users.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/26-bootstrap-a-stack,cycloid
Help center,"As part of our ongoing efforts to improve the user experience  we will be implementing a help center within our application. We understand that users often try things before reading the documentation and that it can be difficult to find the right information in a large documentation. To address this issue, we have decided to provide contextual documentation on each page of the application, accessible through a sidebar. This will provide users with easy access to helpful information and links to more detailed documentation.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/33-help-center,cycloid
External Backend: HTTP & GitLab Terraform backend,"As part of our ongoing efforts to enhance the capabilities of Cycloid  we will be adding the ability to read an external Terraform backend stored on another HTTP backend such as Gitlab, Env0 or Terraform Cloud. While Cycloid will not manage the push of the Terraform State, it will be able to read it in order to automatically populate the Infraview module. This enhancement is aimed at providing users with more flexibility and control over their Terraform state management.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/32-external-backend-http-gitlab-terraform-backend,cycloid
Costs: Provide cost estimation for resources billed based on usage,"Some resources on cloud providers are free when you create them  but it's billed on the usage. For example, S3 storage on Amazon is a free bucket but is billed on Gigabytes of data you will put in. We added to Terracost the possibility to evaluate from a usage file, how much resources will costs based on their usage. Our Cost Estimation feature is powered by our opensource project Terracost.We will integrate the usage cost into Cost Estimation but also into pipelines where Terracost is used.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/44-costs-provide-cost-estimation-for-resources-billed-based-on-usage,cycloid
StackForms: Add better validation on Cycloid's special widgets,"As part of our ongoing efforts to improve the user experience  we will be adding new validation features to our stackform inputs. This enhancement is in response to feedback from stack authors who want to ensure that they receive correctly formatted data from users. As a stack author, you will be able to restrict users on the stackform inputs and as a user, you will receive clear error messages explaining why the validation has failed. This will help you understand the format accepted by the inputs.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/42-stackforms-add-better-validation-on-cycloid-s-special-widgets,cycloid
Special variables on projects,"As part of our ongoing efforts to improve project automation  Cycloid is currently exposing special variables to Terraform, Ansible and Pipelines. This allows for the automation to be enriched with dynamic values such as project name, environment, etc. We plan to add new variables including Git configuration, the Usecase usedthe user who created the project, and more.This enhancement is aimed at providing users with more flexibility and control over their automation processes.To get the list of all variables supported, check out our documentation
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/28-special-variables-on-projects,cycloid
Terracost: Support GCP and Azure,"Terracost is now supporting Azure and GCP cloud providers
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/25-terracost-support-gcp-and-azure,cycloid
Permissions: Compose roles easily,"The current system  while offering a great flexibility, looks a bit complex as it defines permissions on an API endpoint level.The new permission system should allow Administrators to easily compose roles based on needs, pages, without having to know all the API endpoints involved.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/21-permissions-compose-roles-easily,cycloid
Permissions: Robust default roles,"Cycloid RBAC is now easier. We created default roles with the right permissions set to answer common needs on roles.You can now clone those roles to create custom ones and restrict them to some entities for more granularity
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/30-permissions-robust-default-roles,cycloid
Cloud Cost Management,"Cloud cost management is Cycloid's newest FinOps feature that allows you to set your cloud cost budget and generates a graphical representation of exactly how it is being spent. It lets you break spending down into categories like organizations  teams, and regions. You can then further sort via filters. These can be per account, per project, by date, and more, and you can use the tags you’ve already created via your cloud provider, making the information even more customizable.The problemWe're sure you don't need too much explanation as to why it's so important to know exactly what your cloud budget is being spent on. What often happens, however, is that the setup of teams gets in the way of true visibility, no matter how important we know it really is. In some companies, especially larger ones, the people managing the cloud bills have no real visibility into the day-to-day reality of the spend. That means that the first time they know what's been used is the day they get the bill, possibly only once a quarter or year! That's too long to be in the dark when it comes to modern hybrid cloud infrastructures and fast-moving business.Another group of people who suffered when things used to be different - those who use multi-cloud. Each of the cloud services offered a breakdown of spending, sure, but there was no way of seeing the breakdown of all the services taken and assessed together. To get around this, some companies opted to manually compile information to create reports. But this still isn't ideal, as it siloes the information in the hands of the report-creator and, apart from anything, is a time-consuming and frustrating job.Enter cloud cost managementCloud cost management is here to make your life easier. Here's how it works.- Add cloud accounts in “Accounts” (AWS, GCP, and Azure for now, and more added on request)- Cycloid collects billing information and creates reports- Interact with these reports via filters- An accessible, graphical representation of data- An accurate breakdown of cloud spendingCloud cost management is a massive step forward for FinOps in your org. It simplifies your toolchain and means you don't need to resort to (yet another) complex tool or workaround. It's also worth pointing out that Cycloid is the only DevOps platform that currently offers this functionality!
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/13-cloud-cost-management,cycloid
Concourse: Upgrade to the version 7,"Cycloid was using Concourse 6 as underlying pipeline engine. We implemented all the changes (and more) from the version 7 and upgraded the Concourse engine to the last stable version 7.8
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/23-concourse-upgrade-to-the-version-7,cycloid
Notifications,"As part of our ongoing efforts to improve communication with our users  we will be implementing flexible notifications within Cycloid. Currently, we use emails to inform users when an import has finished or for other communications. However, as user interaction on our platform increases, we want to provide users with the ability to choose how they would like to be notified. We will be adding an in-app notification system to alert users when their attention is required for tasks such as approvals. This enhancement is aimed at providing users with more control over their notifications and improving the overall user experience.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/36-notifications,cycloid
CCM: Show new resources and cost associated,"As part of our ongoing efforts to enhance our cloud cost management feature  we will be adding the ability to provide more detailed cost analysis. This will include displaying individual resources and their associated costs, as well as highlighting new resources. This enhancement will make it easier for users to identify the resources responsible for cost increases and gain a better understanding of their overall cloud costs.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/35-ccm-show-new-resources-and-cost-associated,cycloid
Authentication: MFA Magic link,"Magic Link Multi-Factor Authentication (MFA) Prepare for the future of enhanced security with our upcoming feature  Magic Link MFA. This innovative solution is poised to tackle authentication challenges by introducing an email-based verification process. No more relying solely on passwords – with Magic Link MFA, users will navigate a more secure pathway to access, safeguarding sensitive information and bolstering overall defense. 
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/46-authentication-mfa-magic-link,cycloid
StackForms: Add dedicated tool for dynamic forms validation and preview,"Be able to edit/generate .form file automatically (generate button in the editor) or display variables that have no forms (kind of forms designer).Be able to click on widget to associate to a variable and generate the form from it.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/16-stackforms-add-dedicated-tool-for-dynamic-forms-validation-and-preview,cycloid
Carbon footprint,"No need to explain why we want to reduce our carbon footprint.Enterprises are the ones with the major impact on the environment  and before acting on reducing the carbon emissions, we need to quantify them.Because Cloud Providers are decentralized, the energy consumption and the carbon emissions are hidden to the final customer.As we already get through CCM all the consumption information (model, hours), we should be able to calculate this carbon footprint/energy consumption.
",https://portal.productboard.com/cycloid/1-cycloid-roadmap/c/20-carbon-footprint,cycloid
