Name,Description,Source Link,portalSourceName
Profile Configuration in Database,"Port BYOC configuration into OpenSIPs database so that carriers can be onboarded without a reload of the server configuration files. Will lead to faster implementation times with minimal disruption to existing customers
",https://portal.productboard.com/callroute/1-callroute/c/32-profile-configuration-in-database,callroute
BT Wholesale,"Support BT Wholesale SIP Trunks as a BYOC Carrier
",https://portal.productboard.com/callroute/1-callroute/c/19-bt-wholesale,callroute
Custom SIP Headers,"Support custom SIP Headers for BYOC Carriers to identify customer trunks for billing purposes
",https://portal.productboard.com/callroute/1-callroute/c/13-custom-sip-headers,callroute
Auto Provisioning of Users in Microsoft Teams,"Sync Teams dialplans and voice routing policies to Callroute. Allow admins to create calling profiles based on these values. Create ruleset logic that will apply these profiles automatically based on data triggers in AzureAD
",https://portal.productboard.com/callroute/1-callroute/c/37-auto-provisioning-of-users-in-microsoft-teams,callroute
Capture Customer Feedback & Feature Requests,"Allow customers to submit feedback and feature requests through the callroute portal
",https://portal.productboard.com/callroute/1-callroute/c/63-capture-customer-feedback-feature-requests,callroute
Auto Provisioning 1.2,"Introduce license assignment  Team call queue and team memberships into auto provisioning of Teams users
",https://portal.productboard.com/callroute/1-callroute/c/66-auto-provisioning-1-2,callroute
Approved Carriers,"Scope the list of approved carriers to show only the carriers the partner can support.
",https://portal.productboard.com/callroute/1-callroute/c/55-approved-carriers,callroute
Coolwave,"Support Coolwave Communications SIP Trunking as a BYOC Carrier
",https://portal.productboard.com/callroute/1-callroute/c/16-coolwave,callroute
Net2Phone,"Support Net2Phone as a BYOC Carrier
",https://portal.productboard.com/callroute/1-callroute/c/25-net2phone,callroute
Teams Calling Profiles & Assignment,"Create Calling Profiles for Teams that can be assigned to users based on the calling restricitions required
",https://portal.productboard.com/callroute/1-callroute/c/45-teams-calling-profiles-assignment,callroute
Default Inbound Route for Sipsynergy Numbers,"To date  Sipsynergy numbers were not activated for inbound calling unless explicitly configured via the portal. This feature will allow customers to assign a default route to a downstream service e.g. Teams for all owned Sipsynergy numbers.
",https://portal.productboard.com/callroute/1-callroute/c/60-default-inbound-route-for-sipsynergy-numbers,callroute
Manage 3rd Party Numbers from Teams,"Support the management of Microsoft Calling Plans  Operator Connect and 3rd Party Direct Routing numbers within Callroute
",https://portal.productboard.com/callroute/1-callroute/c/47-manage-3rd-party-numbers-from-teams,callroute
GoSat,"Implement GoSat as a verified carrier
",https://portal.productboard.com/callroute/1-callroute/c/41-gosat,callroute
DNS-SRv,"Support DNS-SRV lookup for SIP Trunks for carriers that require this method of Trunk identification
",https://portal.productboard.com/callroute/1-callroute/c/12-dns-srv,callroute
South America Regional Media,"Support media termination within South America region with local POP in Brazil
",https://portal.productboard.com/callroute/1-callroute/c/20-south-america-regional-media,callroute
Node4,"Support Node4 SIP Trunks as a BYOC Carrier
",https://portal.productboard.com/callroute/1-callroute/c/18-node4,callroute
6 Degrees,"Support 6 Degrees SIP Trunks as a BYOC Carrier
",https://portal.productboard.com/callroute/1-callroute/c/17-6-degrees,callroute
3rd Party Direct Routing Number Management,"Support Number Management for Direct Routing Number ranges in Callroute that do not transit the Callroute telephony core. For example: 3rd Party DR ramges provided by other DR services connected to Teams directly
",https://portal.productboard.com/callroute/1-callroute/c/62-3rd-party-direct-routing-number-management,callroute
BYOD to Callroute,"Support BYOD in Callroute. Customers will be able to connect their existing SBCs upstream to Callroute allowing them to connect on-prem PSTN services to the cloud using their existing SBC
",https://portal.productboard.com/callroute/1-callroute/c/58-byod-to-callroute,callroute
Support Multiple Carriers per tenant,"Support more than one BYOC connection per customer
",https://portal.productboard.com/callroute/1-callroute/c/22-support-multiple-carriers-per-tenant,callroute
